system:index,date,dewpoint_temperature_2m,evaporation_from_bare_soil_sum,relative_humidity,surface_pressure,temperature_2m,temperature_2m_max,temperature_2m_min,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_deg,wind_speed_10m,.geo
20200102,2020-01-02,279.10381119412375,-1.2621072503414864E-5,63.64880885799554,101132.35237984435,287.4645851567849,290.05839829920086,284.77229018500856,8.761881531427207E-7,-4.440621944637232,-5.202140355119272,-130.71914012447493,6.870781823484354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103,2020-01-03,280.24748209952946,-3.0208889597425194E-5,58.00927380320035,101014.83000690567,289.9053491247935,295.33568279358104,285.066986703381,1.7046927496267017E-6,-1.967545588082965,-2.361257391423841,-128.2360119017438,3.091613084132274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104,2020-01-04,286.65145347991387,-3.1018042626213554E-5,78.76855713525931,100766.34521223354,291.53468533880437,296.8413784490281,285.4951918821564,2.6141023730146665E-6,1.3385803882016987,0.47995954777002786,22.812196852222094,1.482261492338634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105,2020-01-05,288.5027333128856,-2.862900906383249E-5,83.06388574753446,100666.29299373268,292.3980395909529,297.54838678244187,287.7456729054314,2.570824638636944E-5,0.39282432900625774,0.8535746945457265,60.209230673048786,1.0930544798568944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106,2020-01-06,284.3938316659827,-3.563701797901883E-5,67.25173302158444,100702.93118459755,291.9259330710185,297.7777170397572,286.8057966549099,5.2356880248751005E-6,-2.7512847747726275,-1.5491089669745035,-147.26046594779146,3.2016808846020686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200107,2020-01-07,283.03097497766004,-2.0207120529680005E-5,71.88702578294235,100722.96758569432,289.49695904758335,294.0118676641143,285.9600485400782,9.749763200373173E-8,-3.425590874721822,-2.9929980634505085,-139.87608597613652,4.592267886211957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200108,2020-01-08,277.60054631650144,-3.9020800063725796E-5,47.52834085500924,100769.87289082633,289.66902791984944,295.45080004470316,284.32883524594297,0.0,-1.4850758439304717,-1.6001983837755456,-132.7401114847325,2.1954658093899355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200109,2020-01-09,274.5284861200135,-3.450295855483214E-5,37.41883113034081,100982.50852898143,288.92215496003513,294.9300034251,283.0887933755112,4.4107436991680515E-7,-3.7084921902033514,-1.5459888475730519,-157.53820557824614,4.073682225035051,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200110,2020-01-10,274.9112923655995,-2.7037032304879992E-5,37.64509327104472,100928.19112827086,289.25292091325935,293.72558929120004,284.63489398759657,0.0,-5.802233340222218,-4.373689761458576,-143.08001136340124,7.294484815370992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111,2020-01-11,277.8878056117259,-2.8859107947949942E-5,44.98950241947343,100687.2055032038,290.54022005524695,295.57095921244405,286.89034271677195,0.0,-6.4895661351516,-4.446753293969968,-145.59830333612385,7.920439864499581,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200112,2020-01-12,280.1905382621739,-2.383188929815242E-5,58.68387230047735,100403.381438638,289.6932476330642,294.78337152662414,285.95123121036556,0.005413033134322124,-4.672231997684377,-3.363319398838857,-144.71429692355483,5.833953628143068,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200113,2020-01-13,279.8946172613002,-2.9709428961667192E-5,64.94030085095555,100406.09661723074,287.95834806558065,293.14242770663657,283.29659822689024,1.0528405570838948E-6,2.240381254681926,-1.7004417084973917,-36.83118441235507,2.8398391221798023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200114,2020-01-14,277.2459145728392,-3.499285103129127E-5,55.520118653723806,100593.5711207089,287.4762872824826,292.6881218349811,281.3786495608563,0.0,-1.8198252135717772,-2.66215427671056,-124.48758011177564,3.23827275308962,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200115,2020-01-15,277.851432656823,-2.74506913146531E-5,58.62829896845913,100826.03480723801,287.3669238940774,292.0644060912684,283.48827182249784,8.52346317969932E-7,-2.557719138525241,-3.3614374987266133,-127.43048334088496,4.234355302630967,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200116,2020-01-16,277.0257205584431,-3.375838799263432E-5,51.294776826831274,100877.51235319865,288.22792188827214,293.9842643322677,282.70624314141025,1.7143987065537658E-6,-0.17344869230029322,-2.2534643300119463,-92.387187739876,2.3469363065820987,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200117,2020-01-17,275.76371014869216,-3.4910401113103015E-5,44.076753426950226,100804.75527675613,288.62605686049375,294.7532805435162,282.5857689803955,8.405303901781735E-7,1.7601703559228041,-0.7716990855414707,-22.449844996766206,1.988679661466619,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118,2020-01-18,274.5139417593695,-3.62788701220869E-5,33.991971220084274,100895.94012821719,289.6957883787501,295.44851754484574,283.0036913182454,2.153175387320516E-6,-2.978195904001292,-2.305692145004214,-142.57435761560154,3.77506282671686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200119,2020-01-19,273.75601391466404,-3.445925816993857E-5,29.195868254345122,100963.2411645144,290.0409642161645,295.75132279434285,285.1415803904931,8.52346317969932E-7,-3.66948708399146,-2.5072489548111823,-146.16466926369168,4.474184002615453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200120,2020-01-20,277.80543174539747,-4.028800444491848E-5,44.943969881463104,100736.88285314351,290.4683186726608,296.3047265798912,284.17095199182944,4.261732051702438E-7,0.3381197345124803,-0.9299830196012112,-64.24955071311196,1.084891303682407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200121,2020-01-21,282.1661835117348,-3.904679511835904E-5,58.41757712623921,100797.22267638531,291.73014077269954,296.81472410396475,286.01624434428527,1.0328895465612263E-6,-1.7862197434278613,-1.833528865744659,-134.5821079310142,2.564592480137695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200122,2020-01-22,280.6889588464166,-2.9427410944291353E-5,51.60074035316745,101131.29579030341,291.820788565188,296.5530910076826,287.6933538867299,2.1281070985423867E-6,-5.216128304060199,-4.4502672935633685,-139.69249327541914,6.878260998238514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200123,2020-01-23,279.3543674152923,-3.249795770300349E-5,46.54543391380234,101028.95884249563,291.64891761511774,296.9817866295883,287.21303940584016,1.7225740975845838E-6,-4.710488345250686,-3.0251542281084913,-147.56337177428472,5.62697441339308,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200124,2020-01-24,279.9404422240023,-4.054155941617345E-5,46.24753490965831,100832.79686922044,292.30350919478076,297.91688027223495,286.8539768669067,0.0,-0.7827544793139526,-1.4653663351227195,-114.78187956434304,1.6967611521478316,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200125,2020-01-25,286.7194628320429,-3.0434275394570152E-5,73.25522153978392,100619.80148524008,292.87076187789233,298.0288492117551,287.4403690106543,1.2365154887870688E-4,3.215900534753265,-0.3825598961981983,-6.882200717759285,3.2410861393452426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200126,2020-01-26,287.7883732312506,-3.3207299395273394E-5,72.63148524841668,100393.08379514041,294.08313162411486,299.6096262205371,289.8158700763837,3.192981530260337E-5,3.142060229231175,-0.9839164556187955,-17.608711251301287,3.293771398070817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200127,2020-01-27,282.451019099943,-3.148270604885551E-5,55.01489864572091,100192.3476530806,292.7975924114271,297.3008738514484,288.0260307250836,1.5802970594417721E-6,4.725127816245775,-0.8804591048897206,-10.332818133099355,4.820738769140028,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200128,2020-01-28,276.31996576601233,-3.814272373036737E-5,39.556657018629394,100364.5333088353,290.2219346517277,295.1786636689001,285.9669385879446,1.7166138377433526E-6,3.1594375029189212,-0.6280953535918925,-10.639066174757104,3.285301918141188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200129,2020-01-29,274.84337702922664,-3.908772520531066E-5,36.154251837038935,100707.81434592314,289.5278991067077,295.5821568072866,284.0627765021919,2.568094714661129E-6,2.0124343218080596,-1.62445554026851,-40.14723191214262,2.611293169920673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200130,2020-01-30,275.9461985366315,-4.001412386520587E-5,35.729716390399496,100817.63822386433,290.72836376683944,296.72421328445205,284.7354937080392,8.553258226129401E-7,-1.3830902390736752,-1.6284907797722017,-130.7434737301874,2.149172522862083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200131,2020-01-31,279.26363371710323,-4.1577023663904785E-5,51.804070164230076,100635.89059927152,290.3486975793303,296.5476498904233,283.5040666835824,4.351138045421976E-7,1.6708485418351022,-0.6594901759008177,-21.42176388098599,1.8004778443118241,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200201,2020-02-01,279.08139766723696,-4.307645334241291E-5,45.09707110683755,100821.3573596047,291.7090713126644,297.99221965182403,284.7291465400966,2.5678159545350354E-6,-1.6002887392280756,-1.3769071651078575,-139.9471872385496,2.1378316190306776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200202,2020-02-02,275.153532977867,-4.074131700696738E-5,28.464926965964484,100965.28410306147,291.6065997756952,297.25799203984104,285.93121528407005,4.5031464424027945E-7,-2.7819797789700016,-2.4889507191742855,-138.99320679240066,3.749905945216038,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200203,2020-02-03,280.5397238795108,-4.4301860455854586E-5,51.03217800856056,100772.84646863968,291.802322937542,297.3085878029176,284.9517059326172,1.2246081248959813E-4,1.7914680342676077,-0.3710591671984813,-11.866645485023357,1.8868620624633472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200204,2020-02-04,284.85911274065535,-3.9922283611122734E-5,63.26836397708141,100625.66299178635,293.30738902592674,298.0562048231476,289.398095641076,3.499212822086018E-5,0.9232379400625443,-0.7910424669811223,-46.27642419936127,1.3860418716064076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200205,2020-02-05,279.3983462939238,-3.573256845475053E-5,45.458551903954636,100833.75304732993,291.9428793560143,296.8610691625501,286.29770668265746,8.52346317969932E-7,-3.506522548248771,-3.0959946209349303,-139.20491669135586,4.718701029514166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200206,2020-02-06,283.44153321722433,-3.9326864012537286E-5,63.77476868362767,100691.25199003973,291.7733364199901,297.8744957957753,284.92855706165744,1.3033928780714632E-6,2.2301317891258905,-0.22932425247161778,-5.643173877060402,2.250468313214346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200207,2020-02-07,279.6153521659767,-4.2439330555125215E-5,41.656406003683884,100878.83529559376,293.0343787851292,299.1877058210514,285.9384902897296,0.0,-3.603013062304146,-2.2239731295776073,-148.73237452577382,4.2848129363697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200208,2020-02-08,275.17405930235435,-4.588036854214804E-5,23.406183075073244,101079.05224236495,292.79063719508747,299.05585515785873,286.86698065863715,8.52346317969932E-7,-2.8971377129134157,-2.468802072292705,-139.6693903540453,3.815375616894651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200209,2020-02-09,274.49980797900537,-4.719975209082312E-5,21.046074121037208,100981.96790972368,292.6592109311669,298.9695722791883,286.2095662714552,0.0,-2.775861484624813,-1.8843734904344231,-146.13991473496696,3.364695776720245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200210,2020-02-10,275.1302859942482,-4.709133102114761E-5,20.413860439658535,100777.12708661464,293.4350980931268,299.5545589538785,286.8956354584754,0.0,-3.235866693013858,-2.2209441668207113,-146.2802966392096,3.9505494209080063,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200211,2020-02-11,275.9662880578902,-4.868060462432832E-5,17.973402462084444,100771.65435709449,294.8324054916108,300.78328049606193,288.43927488949697,8.52346317969932E-7,-3.8954773524554924,-2.2055399735586576,-151.02263643652248,4.512602769955786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200212,2020-02-12,279.1529887149514,-4.858767536025011E-5,28.556957903802356,100910.45604928078,295.58488839707695,301.5394381275155,290.42032948610847,1.269376809887035E-6,-3.4560291003343386,-2.4530547101700653,-145.60471986322537,4.283255756747758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200213,2020-02-13,284.0938000513334,-4.9273031529034884E-5,51.624628250636576,100871.79562661085,295.2201355536871,301.893292163792,289.3145214312401,0.0,2.0599447347226607,-1.4897727851605496,-35.34263812812201,2.550681569885767,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200214,2020-02-14,284.88138215966956,-5.1307223189434404E-5,56.61087313510073,100669.52181679403,294.86088133859647,301.57509037773764,288.6989851139939,2.5749205860847724E-6,0.017461694438478434,-0.6614875378341059,-79.99607237151577,0.7781423866314012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200215,2020-02-15,283.1249378549547,-5.4349743826197465E-5,50.12905307920939,100591.21229253172,294.59525564673646,302.1310199942922,287.63373353309225,8.583068833445395E-7,1.8158565750100217,-1.1521006239511984,-33.03137942525423,2.162276194710631,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200216,2020-02-16,279.0485284054448,-6.240314306218693E-5,27.44892470312638,100698.5763329575,295.73527572372575,303.4887085310509,287.3164139405695,1.2868240446550772E-6,-0.6657718316249691,-1.5726228723456819,-109.09244953377623,1.8390701900768724,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200217,2020-02-17,275.82448921698835,-6.290934271822426E-5,5.953136455300858,100765.40641630275,297.4552678322691,305.2850592810946,289.087384125621,8.52346317969932E-7,-2.559268407259063,-2.5535730804000574,-135.08992833938063,3.629391624202106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200218,2020-02-18,278.29830927883415,-6.101619072054711E-5,18.0706407970124,100549.65519718431,297.1420618955212,304.5981315140871,290.49549280190655,0.0,1.7365470819229294,-0.9033600784249319,-27.129672454421755,1.9809904387638317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200219,2020-02-19,281.678399965389,-5.551874931642459E-5,30.913559048747008,100108.7867659561,297.5682813841773,305.14242584844624,291.5119736388514,1.7195939108205494E-6,3.997492119846292,-0.9732856532916536,-14.297798160251157,4.159762897381899,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200220,2020-02-20,276.9783628863567,-5.424869015950491E-5,14.445311307911089,100305.53601330568,296.65594128553727,302.6399534526969,291.1715116326069,0.0,-2.7961784077309706,-3.6566071857610427,-127.50943994821775,4.613137416800801,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221,2020-02-21,279.1184454827238,-4.502841438015312E-5,28.414159828260907,100853.84455951402,295.5831887222237,301.1482260442954,290.6801415363675,8.523463748133508E-7,-4.85906312264482,-2.9629316487445228,-148.9447333263495,5.7286906119856695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222,2020-02-22,282.77194152036765,-4.431791750251187E-5,41.864904287194406,101019.33466151798,296.1430135343127,301.46582703519385,291.0223156075843,2.2538150862415506E-5,-3.7291046218500634,-3.4037159682230524,-137.94943378197456,5.062644796474866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223,2020-02-23,284.7228438547433,-4.9890950155462595E-5,49.658458666716975,100817.50928181823,296.30139836139824,302.05752116680685,291.1232070387571,8.523463748133508E-7,-1.2974603608529407,-2.4348806516502406,-113.92827527007377,2.8455288533283323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224,2020-02-24,285.6861707564301,-5.91937782331439E-5,55.01880303463342,100552.37465042867,296.0318460584642,302.46236038644975,289.8515006236877,2.5717307039485604E-6,1.7731753047434777,-0.5076502470990181,-15.097024573776393,1.8811537922471024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225,2020-02-25,290.706326151495,-4.7011428204859E-5,77.09921516048495,100426.46017235817,295.9735066645834,302.47853431832743,290.2371860593728,5.00275135196687E-6,2.533685452658606,0.44242498696237287,10.483095207893712,2.5804483808062346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226,2020-02-26,291.08299525050813,-4.416095301053376E-5,76.80369116746743,100393.30893940618,296.41814628199074,302.5447654287157,292.28072900870416,9.503189060454885E-6,3.6278844799145165,0.7929164515783335,12.533879497546508,3.717690839501846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227,2020-02-27,288.98902096262236,-4.498736154371263E-5,66.7143612432632,100289.67302588206,296.64471787667173,302.7537689733341,291.3835037074138,0.0,5.153203388168957,0.42693613043446804,4.800182513107173,5.173805527682581,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228,2020-02-28,292.61089665637564,-4.3017201144024205E-5,82.99092317911082,100053.66036897583,296.52298432518023,301.56961225179737,292.90105900431274,4.0239445430850235E-6,3.8821839263030444,1.1151798486982698,16.237395741685376,4.042389912074103,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229,2020-02-29,289.49534967793176,-5.177215608087542E-5,67.5598466016561,100122.0329380101,296.95658495955087,302.2125531444571,292.42736621738703,1.8433429509757365E-5,-0.7141118561233806,-0.77040837961738,-114.68053700497164,1.1810755359346425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301,2020-03-01,284.8259235409754,-4.909205360989911E-5,45.35357184937062,100385.473291258,297.39460201562014,302.54275002539623,292.4448741025804,-1.1376885372436184E-9,-3.5584665256950294,-3.1041486309702595,-139.4875098806052,4.740296034984803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302,2020-03-02,284.9400494405448,-5.826249799743412E-5,47.32328410135717,100384.55496454693,297.0556940972328,302.47728404365176,291.7808327516465,8.52346317969932E-7,0.42295818904193583,-1.7998132742557325,-74.77854803412673,2.0563469129101315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303,2020-03-03,286.6393040805976,-5.581623656976058E-5,57.18405022038457,100248.0491247479,296.4869725299091,302.6198155314651,291.68403915632496,1.7237575775652658E-6,4.291804964372154,0.21126724955415668,2.9770179193819475,4.302436854509392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200304,2020-03-04,289.7149551248859,-3.888759723243614E-5,73.67045728049332,100032.31788134784,295.7707499503725,300.52559510675627,292.3076177872333,1.2274628840088163E-6,5.900593323669346,1.2067751851232964,11.614878469977665,6.024691191320535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200305,2020-03-05,283.6885898673111,-3.862893932289898E-5,50.22950529199235,99830.28769124814,295.13580365015287,299.38479596888493,289.8816021441866,5.545939413781564E-5,5.118742220180549,-0.0332584515378966,-0.12507764874679073,5.143740298923688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200306,2020-03-06,276.97605492532506,-5.659695612298664E-5,27.422213469285133,100111.71082563717,293.6689458273894,298.6429140324718,288.51224018809165,8.583068797918258E-7,2.398944647178344,-0.37674121075615985,-8.614068056523566,2.4308936228778224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200307,2020-03-07,284.34920465513784,-5.240464792533521E-5,54.58216559279972,100370.07822008341,294.79530656879376,301.17344001232544,288.7708748722405,1.7046928064701206E-6,1.9891872704598041,1.498979979364323,37.14726711819659,2.4952765799575474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200308,2020-03-08,282.3806361212626,-5.8171490886337203E-5,44.95400848748373,100441.37260445749,295.04121416914126,301.2673058132945,288.00642298668924,1.7556599232193548E-6,1.8121333105867259,-0.2001697004364846,-4.480369366675882,1.8412479569239588,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200309,2020-03-09,281.071237942061,-5.718638629995004E-5,32.073493660637226,100242.41873090873,296.6943344001143,302.09951245306826,290.4581905694898,8.523463748133508E-7,-0.616810654810978,-2.571212250023865,-100.29807092165827,2.7758434854894625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200310,2020-03-10,282.87123959334855,-5.429503385896099E-5,43.328654945974264,100035.14640271507,295.9056489557745,301.45446593928034,290.48255464219557,4.68402981485015E-8,4.198489241947786,-0.37091478476682754,-4.969074237209091,4.216402341034591,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200311,2020-03-11,274.4778674760361,-4.386338174614077E-5,14.338754569419272,100088.33067398096,294.17995392506975,298.3189538735022,289.8131989504191,1.7225742112714215E-6,6.4918099563965646,-2.0738219712334933,-17.623744285686286,6.825684634115768,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200312,2020-03-12,276.1745834722004,-4.604126191788693E-5,19.12774272294096,100304.64663893211,294.77520264592425,299.48966516798436,290.09588712843015,-1.1920917586394353E-8,6.880032579058592,-0.4163071449224436,-3.434316966807605,6.8943108867731,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200313,2020-03-13,275.38794889300783,-6.294054312461865E-5,12.74573265964937,100595.85917998574,295.4564303812883,301.18367192179886,289.18702111129494,0.0,-0.2055568393289976,-1.783656488806748,-94.15771754744785,1.9955645151439187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200314,2020-03-14,280.39107156500836,-6.156657812562168E-5,34.44491213733563,100650.29365931654,295.468741773421,301.8191153055477,287.6180309675813,1.7046928064701206E-6,1.973749622492081,-0.31179827276465094,-8.311061235461128,2.0271988853901166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200315,2020-03-15,279.7216169459988,-6.528869257276539E-5,23.266316275554914,100597.61444387767,297.3703642026211,303.1119144784899,290.265404193262,0.0,-0.512162589808373,-1.0683734416051325,-105.9374083869447,1.379745249018514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200316,2020-03-16,281.4441196853853,-5.6644508381505386E-5,27.389336366930657,100629.9719550565,298.14457232099124,303.63719371258196,293.09391068483677,0.0,-2.5469100088415924,-2.2221337044771583,-138.14009495316103,3.3864951156773606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200317,2020-03-17,281.368479109302,-7.085703170798581E-5,22.314269533551105,100573.45951590984,299.2361971165853,305.5672960183055,292.5515189853594,8.583068833445395E-7,-0.8205044656457136,-1.5840982275639106,-111.1306794470493,1.9198152612348827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200318,2020-03-18,281.3426207614881,-7.586805966020242E-5,17.952687124024386,100409.80744808813,300.2135027229627,307.0360915117384,292.940393977695,8.551529049327655E-7,0.4984333033141127,-1.4217107903188124,-70.92291045325133,1.6163425316525055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200319,2020-03-19,282.5151340234093,-7.392676612644971E-5,27.838578702230436,100123.48070683138,299.11226092189634,306.436192208822,292.4542015814153,1.7225742112714215E-6,3.7402043056742937,-0.136544094917746,-1.893089177935389,3.748095575689408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200320,2020-03-20,291.723119491746,-4.809552802035387E-5,74.75965242670688,100031.8719194841,297.5283994336037,302.8192521376026,293.2038838396367,8.535335675873741E-7,5.827697182939724,1.0763608806685845,10.509861006765599,5.929582606941017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200321,2020-03-21,292.9720528643747,-4.9133702191414334E-5,78.07719925060759,100155.2294330866,298.01429703673494,303.25723570947105,294.268506931685,6.60734872773754E-5,4.206961589899169,0.8265926676335434,11.334167154114375,4.298061360104904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200322,2020-03-22,291.4505073762933,-5.002717455109753E-5,67.36180204330077,100316.48999722573,298.957292906334,304.12386652147916,293.728870254202,2.7235377716478747E-4,2.283206099633636,-1.107427436142943,-26.951988488445714,2.590477254217494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200323,2020-03-23,291.34718362226334,-3.845425409863342E-5,70.51984897589907,100240.23780751087,298.1276183578065,303.16138096445604,294.21695308095394,3.23517368627302E-5,2.7687065115226233,0.6036010334263234,12.553539540910826,2.842276182032628,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200324,2020-03-24,293.1037646326776,-3.8250346695001465E-5,80.05270998555952,100129.21212455106,297.69164133599884,302.16477376406954,294.48818066084635,7.559847607269864E-4,4.117719969980677,0.9844099525824535,13.451132114935834,4.241781147948299,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200325,2020-03-25,286.68030688434027,-5.256690121339025E-5,50.33868796987253,100145.6576533192,298.10240865126946,303.0472402670949,293.5959060293156,4.822379756902365E-6,3.326395844630312,-0.10939375737005629,-1.48083957533137,3.337529884066196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200326,2020-03-26,288.9724626406407,-1.2972654876398413E-5,74.08724135310158,100426.88275116189,294.9323971294272,298.2080806107319,291.1878984720027,0.0015666561482851858,1.9581585279991254,0.22570518752735683,7.81061139130699,2.0733225816790455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200327,2020-03-27,289.1611905689683,-4.554913844779894E-5,72.32974803643447,100528.6070447108,295.52534852058847,300.07017666531584,290.26468199634877,5.328554109609412E-5,3.754623922149203,0.7723365279726052,11.64754206295243,3.8427142275584933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200328,2020-03-28,290.2627059096096,-4.9803915433852336E-5,69.94054345853289,100406.9161129456,297.17638091414705,302.81576830196485,292.90583101908356,9.718475541479534E-7,4.1500445857854595,0.13012346296467,1.8572032707936186,4.153802064602026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200329,2020-03-29,286.30214130755553,-7.64592954748121E-5,42.669672095004,100282.20571816685,299.48811672570463,306.0863763758952,291.90707687058944,8.634005728590107E-7,0.925479045575154,-0.9349937401640817,-49.61384229431877,1.4511719049523133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200330,2020-03-30,286.0379526969265,-7.350842253345557E-5,39.23894244266111,100187.85129980883,300.0129959351145,306.59390951595765,293.2825251488615,1.628123189643759E-5,2.7514175205296247,-0.16871348456965007,-3.0397168034315034,2.7634938245091893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200331,2020-03-31,290.63715851220434,-5.199127081933112E-5,64.43916842118041,100215.27202429951,298.8161497753327,304.03529397783143,295.55155946572074,1.0461355575907631E-5,5.694175468960445,0.46055784267339617,4.748140398222137,5.7200579377060725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200401,2020-04-01,289.7611251713074,-6.033007315155184E-5,61.84204852380946,100286.92600311125,298.53745401083125,304.3904898742903,294.3640763827889,1.03629532377881E-6,3.9234795200774677,-0.6885503613798617,-9.988654292698488,3.9872270530033447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200402,2020-04-02,288.7763958771113,-7.801753962743189E-5,49.09303374073328,100199.08719744833,300.4849981167426,307.1223364007432,293.8840136959517,2.148747341834678E-6,1.3172082343871647,-1.1252813466681284,-46.376397146918166,1.9163526915877378,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200403,2020-04-03,286.68580226381124,-8.569680092182067E-5,32.91667086342259,100172.82028844948,302.114967965224,308.8284743659685,294.43872656827665,8.53861422456248E-7,1.1604234433984333,-1.2780417339999337,-53.5627781326284,1.872391191388269,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200404,2020-04-04,287.13280802111706,-8.49130459024196E-5,37.5639831034064,100215.78107437535,301.49309190733373,309.1823449347847,295.4832898431627,1.707440617337852E-6,3.197536786761436,-0.43705110528988894,-7.146610705178462,3.2462226273634243,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200405,2020-04-05,291.3841030889906,-7.766046219789141E-5,60.85125968293877,100228.60670166479,300.3883133619148,308.4170638234072,294.5170079654025,8.52346317969932E-7,2.4151579269519874,0.5653561512538154,13.66029816833506,2.496185941431248,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200406,2020-04-06,291.01899775315337,-7.017756941491461E-5,60.663726183871674,100172.0341621623,300.0663407308631,307.2934936313694,293.58419021571484,1.89428664701228E-7,3.2302639397923025,0.27472472363821926,5.09124691154366,3.24667135914536,"{""type"":""MultiPoint"",""coordinates"":[]}"
